PRODUCCI�N PESQUERA DE AT�N REPORTADA EN AVISOS DE ARRIBO 2012 - 2019/P,,,,,,,,,,,,,
FOLIO AVISO,RNP ACTIVO,NOMBRE ACTIVO,NOMBRE OFICINA,A�O CORTE,NOMBRE PRINCIPAL,NOMBRE ESTADO,NOMBRE ESPECIE,MES CORTE,NOMBRE SITIO DESEMBARQUE, PESO DESEMBARCADO (KILOGRAMOS), PESO VIVO (KILOGRAMOS), PRECIO (PESOS), VALOR (PESOS)
BA810177,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1632.00,1632.00,50.00,81600.00
BA810178,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",2563.00,2563.00,50.00,128150.00
BA810179,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1536.00,1536.00,50.00,76800.00
BA810180,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA IND. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1493.00,1731.88,50.00,74650.00
BA810181,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",2600.00,2600.00,65.00,169000.00
BA810182,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,60.00,120000.00
BA810183,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1700.00,1700.00,60.00,102000.00
BA810184,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1600.00,1600.00,60.00,96000.00
BA810185,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"BANQUITO, EL",1100.00,1100.00,60.00,66000.00
BA810194,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1950.00,1950.00,60.00,117000.00
BA810195,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1850.00,1850.00,60.00,111000.00
BA810197,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1650.00,1650.00,60.00,99000.00
BA810206,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1900.00,1900.00,60.00,114000.00
BA810207,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",950.00,950.00,60.00,57000.00
BA810208,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",3312.00,3312.00,105.00,180280.00
BA810209,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",2949.00,2949.00,105.00,158835.00
BA810210,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,60.00,90000.00
BA810211,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",950.00,950.00,60.00,57000.00
BA810212,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1800.00,1800.00,60.00,108000.00
BA810213,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",800.00,800.00,60.00,48000.00
BA810218,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1600.00,1600.00,65.00,104000.00
BA810219,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810220,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",1900.00,1900.00,50.00,95000.00
BA810221,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JULIO,"CRUZ DE HUANACAXTLE, LA",900.00,900.00,50.00,45000.00
BA810230,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2500.00,2500.00,65.00,162500.00
BA810231,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1600.00,1600.00,50.00,80000.00
BA810232,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810233,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1600.00,1600.00,65.00,104000.00
BA810238,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",3000.00,3000.00,65.00,195000.00
BA810239,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2500.00,2500.00,55.00,137500.00
BA810240,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,50.00,75000.00
BA810241,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1100.00,1100.00,50.00,55000.00
BA810242,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810243,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,65.00,130000.00
BA810244,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1700.00,1700.00,65.00,110500.00
BA810245,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810246,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1320.00,1320.00,65.00,85800.00
BA810247,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1630.00,1630.00,65.00,105950.00
BA810248,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1349.00,1349.00,65.00,87685.00
BA810249,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1429.00,1429.00,65.00,92885.00
BA810255,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1800.00,1800.00,65.00,117000.00
BA810256,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810265,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2510.00,2510.00,180.00,150600.00
BA810266,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2800.00,2800.00,180.00,168000.00
BA810267,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2990.00,2990.00,180.00,179400.00
BA810268,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,180.00,120000.00
BA810269,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",950.00,950.00,60.00,57000.00
BA810270,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",850.00,850.00,60.00,51000.00
BA810271,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",690.00,690.00,60.00,41400.00
BA810272,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",700.00,700.00,60.00,42000.00
BA810273,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1300.00,1300.00,50.00,65000.00
BA810274,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1100.00,1100.00,65.00,71500.00
BA810279,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",418.00,418.00,50.00,20900.00
BA810280,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1386.00,1386.00,50.00,69300.00
BA810281,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1293.00,1293.00,50.00,64650.00
BA810282,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1645.00,1645.00,50.00,82250.00
BA810287,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1431.00,1431.00,50.00,71550.00
BA810288,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1360.00,1360.00,40.00,54400.00
BA810289,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1587.00,1587.00,50.00,79350.00
BA810290,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",691.00,691.00,50.00,34550.00
BA810305,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1350.00,1350.00,60.00,81000.00
BA810306,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1400.00,1400.00,60.00,84000.00
BA810308,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,60.00,90000.00
BA810309,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1380.00,1380.00,60.00,82800.00
BA810311,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1200.00,1200.00,65.00,78000.00
BA810313,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1800.00,1800.00,65.00,117000.00
BA810321,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",900.00,900.00,55.00,49500.00
BA810322,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",950.00,950.00,55.00,52250.00
BA810323,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1100.00,1100.00,60.00,66000.00
BA810325,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1800.00,1800.00,60.00,108000.00
BA810329,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1000.00,1000.00,80.00,80000.00
BA810330,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,80.00,160000.00
BA810331,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1000.00,1000.00,80.00,80000.00
BA810332,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,80.00,120000.00
BA810339,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,BUCERIAS,1312.00,1312.00,60.00,78720.00
BA810340,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",950.00,950.00,60.00,57000.00
BA810341,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,RINCON DE GUAYABITOS,2887.00,2887.00,150.00,144350.00
BA810342,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",3200.00,3200.00,150.00,160000.00
BA810343,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2282.00,2282.00,150.00,114100.00
BA810344,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2615.00,2615.00,150.00,130750.00
BA810353,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1868.00,1868.00,105.00,116845.00
BA810354,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1091.00,1091.00,105.00,66290.00
BA810355,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",1100.00,1100.00,50.00,55000.00
BA810356,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,"CRUZ DE HUANACAXTLE, LA",690.00,690.00,50.00,34500.00
BA810357,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,65.00,130000.00
BA810358,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810360,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,65.00,130000.00
BA810361,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1350.00,1350.00,70.00,94500.00
BA810362,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1395.00,1395.00,70.00,97650.00
BA810363,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1380.00,1380.00,70.00,96600.00
BA810364,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",680.00,680.00,70.00,47600.00
BA810369,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,60.00,90000.00
BA810370,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,60.00,120000.00
BA810371,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,60.00,120000.00
BA810372,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",2000.00,2000.00,60.00,120000.00
BA810377,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1000.00,1000.00,50.00,50000.00
BA810378,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,65.00,97500.00
BA810379,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1500.00,1500.00,50.00,75000.00
BA810380,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",900.00,900.00,50.00,45000.00
BA810387,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",645.00,645.00,50.00,32250.00
BA810388,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",425.00,425.00,50.00,21250.00
BA810389,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1396.00,1396.00,50.00,69800.00
BA810390,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1340.00,1340.00,50.00,67000.00
BA810397,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1300.00,1300.00,60.00,78000.00
BA810398,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1100.00,1100.00,60.00,66000.00
BA810400,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",1982.00,1982.00,65.00,128830.00
BA810402,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),OCTUBRE,"CRUZ DE HUANACAXTLE, LA",1847.00,1847.00,65.00,120055.00
BA810411,ND,ND,CRUZ DE HUANACAXTLE,2015,ATUN,NAYARIT,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,"CRUZ DE HUANACAXTLE, LA",550.00,550.00,65.00,35750.00
